id,事務所id,名前,人数,性別,別名,active,activeend,師匠,旧コンビ名,ネタ製作者,出会い,由来,公式サイト,YouTube,tiktok
2580,999,鳩山来留夫,1,1,,,,ビートたけし,兄貴会 （現在は解散）,本人,,,,,
2581,125,花香よしあき,1,1,,2002/1/1 0:00,,,,本人,,,http://asaikikaku.co.jp/talent/profile/hanakayoshiaki,,
2582,108,花紀京,1,1,,1958/1/1 0:00,,花登筺,,本人,,,,,
2583,85,花満開,1,1,,1997/1/1 0:00,,,,本人,,,https://ameblo.jp/mankaizanmai/,,
2584,45,はなわ,1,1,,1997/1/1 0:00,,,,本人,,,http://www.kdashstage.jp/profile/archives/15,https://www.youtube.com/channel/UCLwK1tQzsFD8AUlYylNuwug,
2585,108,ハブサービス,1,1,,1996/1/1 0:00,,,,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=228,,
2586,108,土生智子,1,1,,,,,ブロッサム,本人,,,,,
2587,12,パペットマペット,1,1,,1998/1/1 0:00,,,,本人,,,http://www.puppetmuppet.com/index.html,https://www.youtube.com/channel/UC04ciJh8vja6lhY_ie40yAA,
2588,108,濱田祐太郎,1,1,,2013/1/1 0:00,,,,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=6293,,
2589,999,浜村凡平,1,1,,2003/1/1 0:00,,,浜口浜村（解散）,本人,,,https://hamamurabonpei.jimdosite.com/プロフィール・経歴/,,
2590,72,浜ロン,1,1,,1996/1/1 0:00,,,サードメン（1996年 - 2007年2月）,本人,,,https://naturaleight.co.jp/hamaron/,,
2591,999,早川伸吾,1,1,,,,そのまんま東,,本人,,,https://web.archive.org/web/20190101000000/http://www.geocities.jp/shingo_owaraijp/,,
2592,95,はやぶさゆか,1,1,,1997/1/1 0:00,,,クルクルキューティクル（解散） パシンペロン（解散）,本人,,,http://com.horipro.co.jp/talent/pasinperon_hayabusa/,,
2593,999,原一平,1,1,,,,,,本人,,,,,
2594,999,原俊作,1,1,,,,,,本人,,,,,
2595,999,原哲男,1,1,,,,,,本人,,,,,
2596,45,原口あきまさ,1,1,,1995/1/1 0:00,,,ラ☆パニック（解散）,本人,,,,https://www.youtube.com/channel/UCRDstmMnwAJrR80emGLYIeQ,
2597,130,原田おさむ,1,1,,1994/1/1 0:00,,,,本人,,,https://ameblo.jp/osamuharada-osamuharada/,,
2598,18,原田17才,1,1,,2002/5/1 0:00,,,,本人,,,http://wahahahompo.co.jp/member_profile/harada17sai.pdf,,
2599,999,ハラノマイスター,1,1,,,,,,本人,,,,,
2600,113,はらみつお,1,1,,,,レオナルド熊→ポール牧,コント笑企業　ホープ&ロッキー　Wコミック,本人,,,,,
2601,59,ハリウッドザコシショウ,1,1,,1993/1/1 0:00,,,G★MENS（活動休止中）,本人,,,https://www.sma.co.jp/s/sma/artist/382?ima=0000#/news/0,https://www.youtube.com/user/HollywoodZakoshisyoh,
2602,999,春一番,1,1,,1988/1/1 0:00,,片岡鶴太郎,,本人,,,http://www.haru1ban.jp/,,
2603,117,春田和幸,1,1,,,,,,本人,,,https://www.shochikugeino.co.jp/talents/harutakazuyuki,,
2604,52,はるな愛,1,1,,1995/1/1 0:00,,,,本人,,,http://www.suns.fm/ai-haruna/,,
2605,117,春名和昭,1,1,,1989/11/1 0:00,,,,本人,,,,,
2606,108,ハロー植田,1,1,,,,,,本人,,,https://twitter.com/@hello551130ueda,,
2607,108,ハローケイスケ,1,1,,1994/1/1 0:00,,,,本人,,,https://blogs.yahoo.co.jp/hello_keisuke_blog,,
2608,999,ばんきんや,1,1,,,,,,本人,,,,,
2609,108,バンジー陳,1,1,,2005/1/1 0:00,,,,本人,,,https://ameblo.jp/ame225/,,
2610,146,パンチみつお,1,1,,,,平川幸雄,Wパンチ,本人,,,,,
2611,108,パンチユーホー,1,1,,1991/1/1 0:00,,,お笑いキング&クィーン（解散）,本人,,,,,
2612,146,ひーちゃん,1,2,,2009/1/1 0:00,,,,本人,,,https://blogs.yahoo.co.jp/heechan_blog,,
2613,148,ビートたけし,1,1,,1972/1/1 0:00,,深見千三郎（師匠） 松鶴家千代若・千代菊（門下）,ツービート,本人,,,https://takeshi-kitano.jp/,,
2614,85,BBゴロー,1,1,,,,,,本人,,,http://www.bb56.jp/,https://www.youtube.com/channel/UCsGNmV-8WbDK74ZI5P0mB3A,
2615,999,東国原英夫,1,1,,,,,,本人,,,http://www.sonomanmahigashi.net/,,
2616,108,東野幸治,1,1,,1985/1/1 0:00,,,,本人,,,,https://www.youtube.com/channel/UCSK4Ikp1v5WPe30pTJVe6Zw,
2617,999,ピカソ利光,1,1,,2001/1/1 0:00,,,ピカソ（解散）,本人,,,https://451.theblog.me/,,
2618,58,ひがもえる,1,1,,1994/1/1 0:00,,,ぽってかすー,本人,,,https://web.archive.org/web/20130213182553/http://www.solearia.com/higa.html,,
2619,108,ピクニック,1,1,,2000/1/1 0:00,,,トップスピン（2000年 - 2004年）,本人,,,https://web.archive.org/web/20080207045728/http://picnic.laff.jp/,,
2620,129,ピグモン勝田,1,1,,,,,トーキング,本人,,,,,
2621,117,ヒコロヒー,1,2,,2011/1/1 0:00,,,,本人,,,https://www.shochikugeino.co.jp/talents/hikorohi,https://www.youtube.com/channel/UCbkyB57Ccb3KkHsgU3lJ39A,
2622,19,久本雅美,1,1,,1981/1/1 0:00,,,,本人,,,http://wahahahompo.co.jp/,,
2623,108,ぴっかり高木,1,1,,2005/1/1 0:00,,,ザ・ニートジェネレーション （インディーズ時代） ぴっかり高木とR藤本 （2007年7月 - 2008年8月） ぴっかり高木といしいそうたろう （2009年12月 - 2019年12月）,本人,,,https://blogs.yahoo.co.jp/pikkari_blog,,
2624,108,ヒッキー北風,1,1,,,,,ウェスタン侍　下ネタNG,本人,,,,,
2625,117,ひでよしっと,1,1,,,,,,本人,,,,,
2626,155,ビトタケシ,1,1,,,,,,本人,,,,,
2627,108,光永,1,1,,2008/1/1 0:00,,,,本人,,,,,
2628,999,日野誠,1,1,,1993/1/1 0:00,,,,本人,,,,,
2629,999,桧博明,1,1,,1990/1/1 0:00,,,桧・友野（解散）,本人,,,,,
2630,146,ひのひかり智,1,1,,2000/8/1 0:00,,,,本人,,,https://www.yoshimoto.co.jp/fukuoka/talent/pc/2015/03/hinohikari.php,,
2631,91,ひびきわたる,1,1,,1966/1/1 0:00,,,,本人,,,,,
2632,104,ビビる大木,1,1,,1994/1/1 0:00,,,ビビる（1995年 - 2002年）,本人,,,https://www.watanabepro.co.jp/mypage/30000007/,https://www.youtube.com/channel/UCOJNF8Pg7DfevETIpO4hR4w,
2633,146,姫ちゃん,1,1,,2007/1/1 0:00,,,,本人,,,https://blogs.yahoo.co.jp/himechan_blog,,
2634,999,ビューティーこくぶ,1,1,,,,,,本人,,,https://ameblo.jp/kokubu-hideyuki/,,
2635,108,ヒューマン中村,1,1,,,,,,本人,,,https://ameblo.jp/always-damejan/,,
2636,108,ひょっこりはん,1,1,,2012/1/1 0:00,,,トロフィーズ（2013年 - 2016年3月）,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=6450,https://www.youtube.com/channel/UCTtbcTBzNyZt1_FUcqKOUQg,
2637,999,☆ぴょんぴょん☆,1,1,,,,,,本人,,,,,
2638,999,ヒライケンジ,1,1,,2001/1/1 0:00,,,,本人,,,,,
2639,104,平野ノラ,1,2,,2011/10/1 0:00,,,ババノラ（解散）,本人,,,https://www.watanabepro.co.jp/mypage/40000136/,,
2640,108,平畠啓史,1,1,,1994/1/1 0:00,,,DonDokoDon（活動休止中）,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=688,https://www.youtube.com/channel/https://www.youtube.com/channel/UCrhq9LP8FLnXNv_6sTVyA3Q,
2641,999,平山昌雄,1,1,,,,,,本人,,,,,
2642,108,昼メシくん,1,1,,,,,,本人,,,,,
2643,128,広川ひかる,1,1,,,,,,本人,,,,,
2644,999,ぴろき,1,1,,1982/1/1 0:00,,,,本人,,,http://office-piroki.com,,
2645,999,ヒロシ,1,1,,1995/1/1 0:00,,,ベイビーズ（解散）,本人,,,https://hiroshi0214.com/,https://www.youtube.com/channel/UC_ak3ZurSDtT3Kv1RFdrgiA,
2646,172,ヒロミ,1,1,,1986/1/1 0:00,,星セント,,本人,,,https://be-company.jp/talent/hiromi,https://www.youtube.com/channel/UCmiivdWbzuVQKMljjvfVjqQ,
2647,999,ぴんぽんず「最高」川本,1,1,,,,田代まさし,ぴんぽんず,本人,,,http://gree.jp/saikou_kawamoto/,,
2648,104,ふかわりょう,1,1,,1993/1/1 0:00,,,,本人,,,http://www.watanabepro.co.jp/mypage/artist/fukawaryo.html,,
2649,999,福井敬治,1,1,,,,,,本人,,,,,
2650,24,福田彩乃,1,2,,2009/1/1 0:00,,,,本人,,,,,
2651,999,福田多希子,1,2,,,,,,本人,,,,,
2652,85,福田哲平,1,1,,1997/1/1 0:00,,,,本人,,,http://fukudabomb.web.fc2.com/,,
2653,85,福田有理,1,1,,,,,,本人,,,,,
2654,53,武家の女,1,2,,2013/4/1 0:00,,,,本人,,,,,
2655,96,ふじいあきら,1,1,,2001/1/1 0:00,,,,本人,,,https://ameblo.jp/pollotan/,,
2656,108,藤井隆,1,1,,1992/1/1 0:00,,,,本人,,,https://takashi-fujii.com/,,
2657,68,藤川なお美,1,2,,,,,,本人,,,,,
2658,151,ふじきイェイ!イェイ!,1,1,,2003/1/1 0:00,,藤井一男（元ちびっこギャング） HANZO,,本人,,,,,
2659,44,フジタ,1,1,,1994/1/1 0:00,,,シビリアンマシーン（解散） クソゲーコンプレックス（解散）,本人,,,http://fujita-quest.seesaa.net/,https://www.youtube.com/user/shin19992002,
2660,75,藤田かおる,1,2,,,,,コアラファミリア,本人,,,http://www.newstaffpro.com/,,
2661,128,藤田晋也,1,1,,2004/1/1 0:00,,,ドレミ倶楽部,本人,,,http://s.ameblo.jp/doremi-fujitateikoku/ドレミ倶楽部・藤田晋也の帝国料理,,
2662,999,藤田まこと,1,1,,,,,,本人,,,,,
2663,999,腐女子,1,2,,,,,,本人,,,https://ameblo.jp/matrix-agentsmith/,,
2664,85,藤原麻里菜,1,2,,,,,,本人,,,https://fujiwaram.com/,https://www.youtube.com/user/mudadukuri,
2665,88,ふせえり,1,2,,1994/1/1 0:00,,,,本人,,,http://www.p-jinriki.com/talent/fuseeri/,,
2666,999,布施辰徳,1,1,,,,,,本人,,,https://ameblo.jp/t-huse/,,
2667,104,プチ鹿島,1,1,,,,,骨太熱 鹿島商業 第三勢力 俺のバカ （いずれも解散）,本人,,,https://www.watanabepro.co.jp/mypage/40000222/,,
2668,999,プチ・ブルース,1,1,,,,,,本人,,,,,
2669,999,ブッチー武者,1,1,,,,レオナルド熊,コント・レオナルド　アッパー8,本人,,,http://gree.jp/butchy_musya,,
2670,101,ふとっちょ☆カウボーイ,1,1,,1990/1/1 0:00,,,ベガーズ（1990年） だぼぱん（1997年 - 2001年）,本人,,,,,
2671,108,舟生侑大,1,1,,2011/3/1 0:00,,,フレミング（2011年 - 2016年） 古賀・舟生ペア（2018年 - 2019年） 鶴亀（2021年 - ）,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=3559,,
2672,85,ぶらっくさむらい,1,1,,2012/1/1 0:00,,,,本人,,,,,
2673,999,ブラック嶋田,1,1,,1973/1/1 0:00,,,,本人,,,http://www.nagisamagic.com/magicians/blackshimada/,,
2674,147,フランキー為谷,1,1,,,,,,本人,,,,,
2675,999,プリティ長嶋,1,1,,,,,,本人,,,http://pretty333.at.webry.info/,,
2676,53,プリマ・リエ,1,1,,,,,,本人,,,https://www.sunmusic-gp.co.jp/talent/purima_rie/,,
2677,169,ぶるうたす,1,1,,,,,,本人,,,,,
2678,147,古川ちえみ,1,2,,,,,,本人,,,http://ip.tosp.co.jp/i.asp?i=esekango,,
2679,60,ブルゾンちえみ,1,2,,2015/1/1 0:00,,,,本人,,,https://note.com/shiorif83,,
2680,999,古田古,1,1,,,,ビートたけし,,本人,,,,,
2681,36,ふれさわひろみつ,1,1,,,,,かんとりいず,本人,,,https://web.archive.org/web/20100711041533/http://www.officeseven.com/talent/info02.htm,,
2682,85,フワちゃん,1,2,,,,,ランボランチ　SF世紀宇宙の子,本人,,,,https://www.youtube.com/channel/UC1B51m7HSWGpm_qDDgoIeqA,
2683,45,HEY!たくちゃん,1,1,,,,,,本人,,,http://www.kdashstage.jp/profile/archives/9,,
2684,104,ベイビー谷本,1,1,,2003/1/1 0:00,,,上木総合研究所（2003年 - 2007年） ラブリーミント（2007年 - 2008年）,本人,,,,,
2685,999,β,1,1,,,,,エセ姉妹 → βMW.c （※現在は解散）,本人,,,http://wahahahompo.co.jp/member_profile/beta.html,,
2686,169,ベートーベン鈴木,1,1,,,,,,本人,,,http://www1.odn.ne.jp/b-suzuki/,,
2687,999,別所清一,1,1,,,,,,本人,,,,,
2688,999,ぺよん潤,1,1,,2002/1/1 0:00,,,ハロ,本人,,,https://ameblo.jp/peyon0530/,,
2689,999,へらちょんぺ,1,1,,,,,,本人,,,http://colorbox.main.jp/main/owaraiken/,,
2690,999,ぺる,1,1,,,,,ぺるまゆ,本人,,,http://www.peru-magic.com/office/,,
2691,117,ベルサイユ,1,2,,2011/1/1 0:00,,,,本人,,,https://www.shochikugeino.co.jp/talents/versailles/,,
2692,129,ベルセルク三好,1,1,,2003/1/1 0:00,,,,本人,,,,,
2693,146,ペレ草田,1,1,,2000/1/1 0:00,,,2人知事（解散） くまん蜂兄弟（解散） エクステンション（解散）,本人,,,,,
2694,39,ベンビー,1,1,,,,,,本人,,,https://origin-oze.com/talent/35/,,
2695,85,ほいけんた,1,1,,1982/1/1 0:00,,,BARAKING（解散）,本人,,,http://www7b.biglobe.ne.jp/~hoikenta/,,
2696,85,ホイップ坊や,1,1,,,,,テレキャスター（解散）,本人,,,http://heet-project.com/profile/whip/,,
2697,85,帽子屋お松,1,1,,,,,街の帽子屋さん,本人,,,,,
2698,999,ホーキング青山,1,1,,1994/6/1 0:00,,,,本人,,,http://www.hawkingaoyama.com,,
2699,139,ホーザン,1,1,,,,,大車輪（解散） ワイルドカード（解散）,本人,,,,,
2700,999,ポール牧,1,1,,1962/1/1 0:00,,牧野周一・はかま満緒,コント・ラッキー7,本人,,,,,
2701,108,歩子,1,1,,1996/1/1 0:00,,,,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=228,,
2702,104,POCOX御膳,1,1,,2009/4/1 0:00,,,,本人,,,,,
2703,999,星奈々,1,1,,,,,,本人,,,http://www.nethills.ne.jp/nana/,,
2704,45,モンキーチャック,1,1,,2002/1/1 0:00,,,,本人,,,http://www.kdashstage.jp/profile/stage/monkey/index.php,,
2705,108,星田英利,1,1,,1990/1/1 0:00,,,チュパチャップス（1990年 - 1999年）,本人,,,,,
2706,85,ポジティブLななちゃん,1,1,,,,,ベリンジャー、なき様ななちゃん （※いずれも解散）,本人,,,https://ameblo.jp/nanamiaoyama/,,
2707,999,星乃泉水,1,1,,,,,,本人,,,https://ameblo.jp/officeattohome/,,
2708,96,星野卓也,1,1,,2000/1/1 0:00,,,,本人,,,https://www.maseki.co.jp/talent/hoshinotakuya,,
2709,128,ホシノユキ,1,1,,,,,,本人,,,https://www.ohtapro.co.jp/talent/hoshinoyuki.html,,
2710,999,星間美佳,1,1,,,,,,本人,,,,,
2711,108,蛍原徹,1,1,,1989/1/1 0:00,,,,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=3,,
2712,95,ホリ,1,1,,1999/1/1 0:00,,,,本人,,,http://com.horipro.co.jp/talent/hori/,,
2713,109,堀井祥明,1,1,,,,,まじかるず　カンキョーズ,本人,,,,,
2714,999,堀江貴文,1,1,,,,,,本人,,,https://horiemon.com/,https://www.youtube.com/user/takaponjp,
2715,999,堀部圭亮,1,1,,,,,,本人,,,http://www.dongyu.co.jp/profile/KeisukeHoribe/,,
2716,128,本日は晴天なり,1,1,,2005/1/1 0:00,,,本日は晴天なり（現在はピン）,本人,,,https://www.ohtapro.co.jp/talent/honjituwaseitennari.html,,
2717,44,本多スイミングスクール,1,1,,,,,,本人,,,https://grapecom.jp/talent_writer/hondaswimmingschool/,,
2718,108,本田みずほ,1,2,,1989/1/1 0:00,,間寛平,,本人,,,http://hondamizuho.com/,,
2719,125,まぁこ,1,2,,,,,,本人,,,http://asaikikaku.co.jp/talent/profile/maako,,
2720,104,マービンJr.,1,1,,2011/1/1 0:00,,,まんぷくフーフー（2016年 - 2020年） サノシタラ（2020年 - ）,本人,,,https://www.watanabepro.co.jp/mypage/40000063/,,
2721,85,マーフィー,1,1,,,,,,本人,,,http://blog.livedoor.jp/kurihon_tensai/index.html,,
2722,999,まいける,1,1,,1990/1/1 0:00,,,,本人,,,,,
2723,999,まいける井上,1,1,,,,,,本人,,,,,
2724,999,マイコーりょう,1,1,,2006/8/1 0:00,,,,本人,,,https://ameblo.jp/mycoolgood/,,
2725,23,まいちゃん,1,1,,2007/1/1 0:00,,,,本人,,,http://www.ammypark.co.jp/,,
2726,45,前田健,1,1,,,,,,本人,,,,,
2727,108,前田真希,1,2,,,,,,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=796,,
2728,108,前田まみ,1,2,,,,,,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=3363,,
2729,94,前田友理香,1,2,,2004/1/1 0:00,,,クルクルキューティクル （2004年 - 2008年3月）,本人,,,,,
2730,999,前田隣,1,1,,,,コロムビア・トップ・ライト,青空あれや・これや,本人,,,http://www.u-e.co.jp/hihijiji/,,
2731,999,マギー,1,1,,,,,,本人,,,http://www.magy-hitorisaru.com/,,
2732,999,牧伸二,1,1,,1957/1/1 0:00,,牧野周一,,本人,,,http://www.jap.co.jp/makishin/,,
2733,104,マキタスポーツ,1,1,,1998/1/1 0:00,,,,本人,,,https://www.watanabepro.co.jp/mypage/10000083/,,
2734,999,牧田博,1,1,,,,牧野周一,,本人,,,,,
2735,125,牧野ステテコ,1,2,,2005/1/1 0:00,,,マッキアイアイ（2005年 - 2006年12月）,本人,,,http://asaikikaku.co.jp/talent/profile/makinosuteteko,,
2736,999,マグナム北斗,1,1,,,,,ハーレム野郎,本人,,,http://magnumhokuto.seesaa.net/,,
2737,999,鮪男,1,1,,,,,,本人,,,https://ameblo.jp/magwow/,,
2738,38,負古太郎,1,1,,,,,,本人,,,,,
2739,85,まじかる☆あやか,1,1,,2010/1/1 0:00,,,,本人,,,http://www.mikipro.co.jp/talent/magical.html,,
2740,108,又吉直樹,1,1,,2000/1/1 0:00,,,ピース（活動休止中） 線香花火（解散）,本人,,,https://web.archive.org/web/20080208145412/http://matayoshi.laff.jp/,https://www.youtube.com/channel/UCXPu1w_qdV3BJgs3dej5bjQ,
2741,65,街裏ぴんく,1,1,,,,,,本人,,,http://www.twinkle-co.co.jp/talent/machiurapink.html,https://www.youtube.com/channel/UCIJ4eTA2R5kp6XIEQ61gOJA,
2742,94,まちだあきこ,1,2,,1999/1/1 0:00,,,桃色ウルフ（解散） ダンジキ（解散）,本人,,,http://horipro.co.jp/talent/PC054/,,
2743,104,町田隼人,1,1,,,,,,本人,,,,,
2744,108,まちゃまちゃ,1,1,,1996/1/1 0:00,,,,本人,,,,,
2745,160,まちゅ,1,1,,2014/1/1 0:00,,,,本人,,,,,
2746,89,松井たかし,1,1,,1997/1/1 0:00,,高橋,ラクガキ サボテン（現在は解散）,本人,,,http://www.ph-aun.com/talent_info/%E6%9D%BE%E4%BA%95%E3%81%9F%E3%81%8B%E3%81%97/,,
2747,999,松居直美,1,2,,,,,,本人,,,,,
2748,108,松浦景子,1,2,,,,,,本人,,,,https://www.youtube.com/channel/UCiCfqrFi9el2btjY68xeIEw,
2749,999,松浦真也,1,1,,,,,,本人,,,,,
2750,60,松尾アトム前派出所,1,1,,,,ユンボ安藤,,本人,,,http://www.titan-net.co.jp/talent/matsuoatom/,,
2751,107,松尾伴内,1,1,,1982/1/1 0:00,,ビートたけし,,本人,,,,,
2752,88,松尾みりあ,1,2,,2008/11/1 0:00,,,,本人,,,http://www.p-jinriki.com/pc/talent/warsteldum/,,
2753,125,マッキー,1,1,,,,,,本人,,,https://web.archive.org/web/20071018062518/http://asaikikaku.co.jp/profile/makkii/,,
2754,128,やさしい雨,1,1,,2004/4/1 0:00,,,,本人,,,https://www.ohtapro.co.jp/talent/yasashiiame.html,,
2755,85,松下桂子,1,2,,1990/1/1 0:00,,,しじみとさざえ,本人,,,,,
2756,108,松下笑一,1,1,,,,,,本人,,,http://www.syoichi-matsushita.com/,,
2757,999,松嶋尚美,1,2,,1993/1/1 0:00,,,オセロ(1993年 - 2013年),本人,,,,,
2758,108,松橋周太呂,1,1,,2006/1/1 0:00,,,,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=2640,,
2759,117,松原タニシ,1,1,,2003/1/1 0:00,,,,本人,,,https://www.shochikugeino.co.jp/talents/matsubaratanishi,,
2760,999,松村和子,1,2,,,,,,本人,,,http://bigworld.la.coocan.jp/tal1_matsumura.html,,
2761,128,松村邦洋,1,1,,1988/1/1 0:00,,,,本人,,,,,
2762,104,松本明子,1,2,,,,,,本人,,,https://www.watanabepro.co.jp/mypage/20000002/,,
2763,59,マツモトクラブ,1,1,,2011/1/1 0:00,,,,本人,,,https://www.sma.co.jp/s/sma/artist/425?ima=0000#/news/0,https://www.youtube.com/channel/UCVxs1AOlujN9sqNCdTuh5Mw,
2764,999,松本秀樹,1,1,,1993/1/1 0:00,,,マ/ヒ（1995年 - 1996年） 北北西に進路を取れ（1997年 - 2002年） まさお君と松本君 だいすけ君と松本君 まさはる君と松本君,本人,,,http://www.dam-company.jp/,,
2765,999,松元ヒロ,1,1,,,,,,本人,,,,,
2766,117,松本美香,1,2,,,,,-4℃（解散）,本人,,,,,
2767,165,マドカ,1,1,,,,,,本人,,,http://monomane-washiyapro.com/talent05.html,,
2768,128,まとばゆう,1,1,,2011/1/1 0:00,,,,本人,,,https://www.ohtapro.co.jp/talent/matobayou.html,,
2769,58,まなてぃ,1,1,,2003/1/1 0:00,,,便所下駄（2003年 - 解散） 板橋区民（2018年 - ）,本人,,,https://web.archive.org/web/20070223230612/http://www.h5.dion.ne.jp/~magorock/,,
2770,158,まねだ聖子,1,2,,,,,,本人,,,http://www.maneda.com/,,
2771,999,マリカ,1,1,,2008/1/1 0:00,,,花まるチョコレート,本人,,,http://ameblo.jp/skippamarika/,,
2772,117,マリッジブルーこうもと,1,1,,,,,ウルトラトウフ ぐるぐるパラダイス（前コンビ）,本人,,,https://www.shochikugeino.co.jp/talents/ultratoufu/,,
2773,999,マリリンジョイ,1,1,,,,,,本人,,,,,
2774,108,まる子,1,2,,2008/1/1 0:00,,,,本人,,,http://www.yoshimoto.co.jp/nagoya/talent/maruko.html,,
2775,104,丸山礼,1,1,,2015/1/1 0:00,,,,本人,,,https://www.watanabepro.co.jp/mypage/40000190/,https://www.youtube.com/channel/UC0wwyS5MbDCdbLjbtOt0yew,
2776,999,マンガ太郎,1,1,,,,,,本人,,,,,
2777,999,マンデー高橋,1,1,,,,,,本人,,,,,
2778,146,マンボウやしろ,1,1,,1997/1/1 0:00,,,カリカ（1997年 - 2011年）,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=077,,
2779,999,ミートボール,1,1,,,,,肥後ドッコイ,本人,,,,,
2780,108,三浦唯歌,1,1,,,,,,本人,,,https://web.archive.org/web/20191101000000/http://blogs.yahoo.co.jp/miurafloor,,
2781,108,三浦マイルド,1,1,,2002/1/1 0:00,,,,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=3494,,
2782,999,見栄晴,1,1,,,,,,本人,,,,,
2783,999,魅川憲一郎,1,1,,,,,,本人,,,https://ameblo.jp/tsubasa-pro-mikawa/,,
2784,150,みかん,1,2,,2011/1/1 0:00,,,,本人,,,http://tp-e.jp/cont/edgelista/edge_mikan.html,,
2785,108,幹てつや,1,1,,1987/1/1 0:00,,六代桂文枝,かりすま?ず（2012年 - ）,本人,,,https://profile.yoshimoto.co.jp/talent/detail?id=6540,,
2786,108,水江明博,1,1,,,,,,本人,,,,,
2787,999,ミス☆クリマスク,1,1,,,,,,本人,,,https://web.archive.org/web/20090821184540/http://www.samuraimu.jp/cgi-bin/samuraimu/siteup.cgi?&category=1&page=1&view=&detail=on&no=40,,
